,Customer ID,Gender,Age,Married,Number of Dependents,Tenure in Months,Phone Service,Internet Service,Streaming Music,Unlimited Data,Contract,Paperless Billing,Payment Method,Monthly Charge,Total Revenue,MultipleLines,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Customer Status,Churn Category
3509,4973-RLZVI,Female,52,No,No,30,Yes,Yes,No,No,One Year,No,Credit Card,74.65,2485.2,No,Yes,Yes,Yes,Yes,Yes,No,0,0
3510,4976-LNFVV,Male,65,Yes,No,19,No,Yes,No,Yes,Month-to-Month,Yes,Credit Card,34.3,577.15,No,No,Yes,Yes,No,No,No,0,0
3511,4979-HPRFL,Male,54,Yes,Yes,56,Yes,No,No,No,Two Year,No,Bank Withdrawal,24.15,3482.36,Yes,No,No,No,No,No,No,0,0
3512,4980-URKXC,Male,26,Yes,No,36,Yes,No,No,No,One Year,No,Bank Withdrawal,20.85,1174.01,No,No,No,No,No,No,No,0,0
3513,4981-FLTMF,Female,35,Yes,Yes,57,Yes,Yes,No,Yes,Month-to-Month,No,Bank Withdrawal,65.2,3775.63,Yes,Yes,Yes,No,Yes,No,No,0,0
3514,4983-CCWMC,Male,43,No,No,3,Yes,Yes,No,No,Month-to-Month,Yes,Credit Card,69.6,314.31,No,No,No,No,No,No,No,0,0
3515,4983-CLMLV,Female,30,Yes,No,52,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Credit Card,102.7,7443.78,Yes,No,Yes,No,Yes,Yes,Yes,0,0
3516,4986-MXSFP,Female,40,No,No,2,Yes,No,No,No,Month-to-Month,Yes,Mailed Check,20.0,127.44,No,No,No,No,No,No,No,0,0
3517,4987-GQWPO,Male,48,No,No,17,No,Yes,No,Yes,Month-to-Month,No,Credit Card,25.1,382.8,No,No,No,No,No,No,No,0,0
3518,4988-IQIGL,Male,80,No,No,1,Yes,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,75.35,103.84,Yes,No,No,No,No,No,No,1,3
3519,4989-LIXVT,Male,66,No,No,68,Yes,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,95.9,7840.76,Yes,No,Yes,Yes,No,No,Yes,0,0
3520,4990-ALDGW,Male,37,No,No,57,Yes,No,No,No,Two Year,No,Credit Card,20.75,3326.41,No,No,No,No,No,No,No,0,0
3521,4992-LTJNE,Male,40,Yes,No,72,Yes,Yes,No,Yes,Two Year,No,Bank Withdrawal,55.3,5728.88,Yes,Yes,No,No,No,No,No,0,0
3522,4993-JCRGJ,Male,62,No,No,26,Yes,Yes,No,Yes,Month-to-Month,Yes,Credit Card,84.3,3261.54,Yes,No,No,Yes,Yes,No,No,0,0
3523,4994-OBRSZ,Male,24,No,Yes,14,Yes,Yes,Yes,Yes,Two Year,No,Bank Withdrawal,76.1,1569.02,No,Yes,Yes,Yes,Yes,No,Yes,0,0
3524,4998-IKFSE,Female,27,No,No,30,Yes,Yes,Yes,No,Month-to-Month,No,Bank Withdrawal,100.45,4211.6,Yes,No,No,Yes,No,Yes,Yes,0,0
3525,4999-IEZLT,Male,45,No,No,66,No,Yes,No,Yes,One Year,No,Credit Card,29.45,1983.15,No,No,No,No,Yes,No,No,0,0
3526,5002-GCQFH,Male,30,Yes,No,49,Yes,Yes,No,No,Month-to-Month,Yes,Bank Withdrawal,93.85,7074.43,Yes,Yes,Yes,No,No,Yes,No,0,0
3527,5003-OKNNK,Female,44,Yes,Yes,15,Yes,No,No,No,One Year,No,Credit Card,20.35,1035.55,No,No,No,No,No,No,No,0,0
3528,5003-XZWWO,Male,32,Yes,No,71,Yes,Yes,Yes,Yes,Two Year,No,Credit Card,-8.0,7030.37,Yes,No,Yes,Yes,Yes,Yes,Yes,0,0
3529,5006-MXVRN,Female,23,No,No,39,Yes,No,No,No,Two Year,No,Credit Card,-10.0,1924.26,No,No,No,No,No,No,No,0,0
3530,5010-IPEAQ,Female,29,Yes,Yes,67,No,Yes,No,Yes,Two Year,No,Credit Card,54.2,3623.95,No,Yes,Yes,Yes,Yes,Yes,No,0,0
3531,5012-YSPJJ,Male,20,Yes,Yes,31,Yes,Yes,No,Yes,Month-to-Month,No,Credit Card,54.35,2423.24,No,No,No,Yes,Yes,No,No,0,0
3532,5013-SBUIH,Female,63,No,No,50,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,109.65,6936.15,Yes,Yes,Yes,No,Yes,Yes,Yes,1,1
3533,5014-GSOUQ,Male,59,No,No,13,Yes,No,No,No,Two Year,No,Credit Card,19.95,487.14,No,No,No,No,No,No,No,0,0
3534,5014-WUQMG,Male,23,Yes,Yes,47,Yes,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,96.1,5124.18,No,Yes,Yes,Yes,No,No,Yes,0,0
3535,5016-ETTFF,Male,46,No,No,10,No,Yes,No,No,Month-to-Month,No,Credit Card,29.5,295.25,No,No,No,Yes,No,No,No,1,2
3536,5016-IBERQ,Male,28,Yes,No,23,Yes,Yes,No,Yes,Month-to-Month,No,Bank Withdrawal,84.25,2374.95,Yes,No,Yes,Yes,No,No,No,0,0
3537,5016-LIPDW,Male,45,Yes,Yes,57,Yes,No,No,No,One Year,No,Credit Card,19.4,3430.52,No,No,No,No,No,No,No,0,0
3538,5018-GWURO,Female,25,Yes,No,56,Yes,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,85.6,7300.16,Yes,No,No,No,No,Yes,No,0,0
3539,5018-HEKFO,Female,51,No,No,10,Yes,No,No,No,Month-to-Month,Yes,Credit Card,24.5,440.25,Yes,No,No,No,No,No,No,0,0
3540,5018-LXQQG,Female,47,Yes,Yes,30,Yes,Yes,Yes,Yes,Month-to-Month,No,Bank Withdrawal,66.3,2417.9,No,Yes,No,No,Yes,No,Yes,0,0
3541,5019-GQVCR,Male,74,No,No,43,Yes,Yes,No,Yes,Two Year,Yes,Bank Withdrawal,84.85,4024.43,Yes,No,No,No,No,Yes,No,0,0
3542,5020-ZSTTY,Female,70,No,No,54,Yes,Yes,Yes,Yes,One Year,No,Bank Withdrawal,82.45,5002.42,Yes,Yes,Yes,No,Yes,Yes,Yes,1,1
3543,5022-JNQEQ,Female,39,Yes,Yes,9,Yes,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,75.85,720.4,No,No,No,No,Yes,No,No,0,0
3544,5022-KVDQT,Male,20,No,No,27,Yes,Yes,No,No,Month-to-Month,Yes,Bank Withdrawal,81.3,3061.64,Yes,No,No,Yes,No,No,No,0,0
3545,5025-GOOKI,Female,46,No,No,20,Yes,No,No,No,Month-to-Month,Yes,Credit Card,18.9,1024.85,No,No,No,No,No,No,No,0,0
3546,5027-QPKTE,Male,39,Yes,No,7,Yes,Yes,No,No,Month-to-Month,Yes,Bank Withdrawal,69.35,564.35,No,No,No,No,No,No,No,1,1
3547,5027-XWQHA,Male,35,No,No,6,Yes,Yes,No,No,Month-to-Month,No,Bank Withdrawal,44.75,527.91,No,No,No,No,No,No,No,1,2
3548,5027-YOCXN,Male,23,Yes,No,51,Yes,Yes,Yes,Yes,One Year,No,Credit Card,110.05,7029.35,Yes,Yes,Yes,No,Yes,Yes,Yes,0,0
3549,5028-GZLDO,Male,21,No,No,2,Yes,Yes,No,Yes,Month-to-Month,No,Credit Card,-2.0,212.82,No,No,No,No,No,No,No,1,2
3550,5028-HTLJB,Male,69,No,No,1,Yes,No,No,No,Month-to-Month,No,Credit Card,20.05,39.92,No,No,No,No,No,No,No,1,4
3551,5032-MIYKT,Female,19,No,No,1,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Credit Card,70.7,109.51,No,No,No,No,No,No,No,0,0
3552,5032-USPKF,Female,57,No,No,38,Yes,Yes,Yes,Yes,One Year,No,Bank Withdrawal,84.1,4141.83,Yes,Yes,Yes,Yes,No,Yes,Yes,0,0
3553,5035-BVCXS,Male,20,No,No,11,Yes,Yes,No,Yes,Month-to-Month,Yes,Credit Card,75.9,1015.45,No,No,Yes,No,No,No,No,0,0
3554,5035-PGZXH,Female,49,No,No,56,Yes,Yes,Yes,No,One Year,Yes,Bank Withdrawal,106.8,7760.48,Yes,No,Yes,Yes,No,Yes,Yes,0,0
3555,5038-ETMLM,Female,35,Yes,No,72,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,113.65,10270.75,Yes,Yes,Yes,Yes,Yes,Yes,Yes,0,0
3556,5039-LZRQT,Female,52,No,No,13,Yes,No,No,No,One Year,No,Mailed Check,20.2,618.66,No,No,No,No,No,No,No,0,0
3557,5043-TRZWM,Female,32,No,No,1,Yes,Yes,No,Yes,Month-to-Month,No,Bank Withdrawal,75.55,82.66,No,No,No,Yes,No,No,No,0,0
3558,5044-LRQAQ,Female,19,Yes,No,7,Yes,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,69.2,766.09,No,No,No,No,No,No,No,0,0
3559,5044-XDPYX,Female,59,Yes,No,51,Yes,No,No,No,Two Year,No,Mailed Check,25.5,2325.22,Yes,No,No,No,No,No,No,0,0
3560,5046-NUHWD,Female,69,Yes,No,29,No,Yes,No,Yes,One Year,Yes,Bank Withdrawal,45.0,1228.65,No,Yes,No,Yes,No,No,Yes,0,0
3561,5047-LHVLY,Male,68,No,No,1,Yes,Yes,No,Yes,Month-to-Month,Yes,Mailed Check,-9.0,89.93,No,No,No,Yes,No,No,No,1,1
3562,5049-GLYVG,Male,56,No,No,1,Yes,No,No,No,Month-to-Month,No,Credit Card,20.6,67.86,No,No,No,No,No,No,No,1,4
3563,5049-MUBWG,Male,24,No,No,26,Yes,Yes,Yes,Yes,One Year,No,Bank Withdrawal,75.0,3198.21,No,Yes,No,No,Yes,Yes,Yes,0,0
3564,5052-PNLOS,Male,50,No,No,3,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,105.35,364.74,Yes,No,Yes,Yes,No,Yes,Yes,1,2
3565,5054-IEXZT,Male,41,No,No,1,Yes,Yes,No,No,Month-to-Month,Yes,Bank Withdrawal,75.35,118.17,No,No,Yes,No,No,No,No,1,1
3566,5055-BRMNE,Female,35,Yes,Yes,67,Yes,Yes,Yes,Yes,Two Year,No,Credit Card,106.7,9712.95,Yes,Yes,No,No,Yes,Yes,Yes,0,0
3567,5055-MGMGF,Female,35,Yes,No,65,Yes,Yes,Yes,No,Month-to-Month,Yes,Bank Withdrawal,105.05,9621.1,Yes,Yes,No,Yes,No,Yes,Yes,0,0
3568,5056-FIMPT,Female,47,No,Yes,43,Yes,Yes,Yes,No,One Year,Yes,Credit Card,106.0,5100.47,No,Yes,Yes,No,Yes,Yes,Yes,0,0
3569,5057-LCOUI,Female,35,No,No,39,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,50.75,2011.4,No,No,No,Yes,No,Yes,Yes,1,3
3570,5057-RKGLH,Female,22,Yes,Yes,9,Yes,No,No,No,Two Year,No,Credit Card,20.35,468.57,No,No,No,No,No,No,No,0,0
3571,5060-TQUQN,Male,19,Yes,Yes,30,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,83.55,2877.4,Yes,No,Yes,No,Yes,No,No,0,0
3572,5061-PBXFW,Female,49,Yes,Yes,32,Yes,Yes,No,Yes,Month-to-Month,No,Bank Withdrawal,61.4,3357.77,No,Yes,Yes,No,Yes,No,No,0,0
3573,5062-CJJKH,Male,63,Yes,Yes,25,Yes,Yes,No,Yes,One Year,No,Credit Card,53.65,2259.7,No,No,Yes,Yes,No,No,No,0,0
3574,5063-IUOKK,Male,56,No,No,13,Yes,No,No,No,Two Year,No,Credit Card,19.75,397.18,No,No,No,No,No,No,No,0,0
3575,5066-GFJMM,Female,55,Yes,No,3,Yes,No,No,No,Month-to-Month,Yes,Credit Card,19.9,169.83,No,No,No,No,No,No,No,0,0
3576,5067-DGXLL,Male,35,No,No,2,Yes,No,No,No,Month-to-Month,No,Credit Card,20.25,68.46,No,No,No,No,No,No,No,0,0
3577,5067-WJEUN,Male,42,Yes,Yes,67,Yes,Yes,No,No,Two Year,Yes,Bank Withdrawal,54.2,4578.5,No,Yes,Yes,No,No,No,No,0,0
3578,5067-XJQFU,Male,77,Yes,No,66,Yes,Yes,No,Yes,One Year,Yes,Bank Withdrawal,108.45,8514.49,Yes,No,Yes,Yes,Yes,Yes,Yes,0,0
3579,5071-FBJFS,Female,61,Yes,Yes,4,Yes,Yes,No,Yes,Month-to-Month,No,Bank Withdrawal,50.3,395.66,No,Yes,No,No,No,No,No,0,0
3580,5073-RZGBK,Female,50,Yes,Yes,50,Yes,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,80.05,6501.2,Yes,Yes,Yes,Yes,Yes,No,Yes,0,0
3581,5073-WXOYN,Female,58,No,No,60,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,50.8,3027.4,No,No,Yes,No,No,Yes,Yes,1,1
3582,5074-FBGHB,Male,47,No,No,64,Yes,Yes,Yes,Yes,One Year,Yes,Credit Card,104.65,8550.6,Yes,No,No,Yes,Yes,Yes,Yes,0,0
3583,5075-JSDKI,Female,64,No,No,59,Yes,No,No,No,Two Year,No,Bank Withdrawal,24.45,3925.67,Yes,No,No,No,No,No,No,0,0
3584,5076-YVXCM,Male,55,No,No,51,Yes,Yes,Yes,No,Month-to-Month,No,Bank Withdrawal,83.4,6491.61,Yes,No,No,No,No,No,Yes,0,0
3585,5077-DXTCG,Female,37,No,No,1,Yes,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,45.3,71.71,No,No,No,No,No,No,No,1,1
3586,5081-NWSUP,Female,54,No,No,10,Yes,Yes,Yes,Yes,One Year,No,Credit Card,64.9,1060.05,No,No,Yes,No,Yes,No,Yes,0,0
3587,5084-OOVCJ,Female,25,Yes,Yes,17,Yes,Yes,No,Yes,Month-to-Month,Yes,Credit Card,55.35,1264.41,No,Yes,No,No,Yes,No,No,0,0
3588,5087-SUURX,Female,46,Yes,No,18,No,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,39.05,669.85,No,No,No,Yes,No,Yes,No,1,2
3589,5088-QZLRL,Male,50,No,No,1,Yes,No,No,No,Month-to-Month,No,Bank Withdrawal,20.65,22.12,No,No,No,No,No,No,No,0,0
3590,5089-IFSDP,Female,39,Yes,No,58,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,109.45,7767.97,Yes,Yes,Yes,Yes,No,Yes,Yes,1,2
3591,5090-EMGTC,Female,32,Yes,No,59,Yes,Yes,Yes,Yes,Two Year,Yes,Credit Card,100.05,8734.1,No,No,Yes,No,Yes,Yes,Yes,0,0
3592,5091-HFAZW,Female,36,No,No,2,Yes,Yes,No,No,Month-to-Month,Yes,Bank Withdrawal,91.15,272.06,No,Yes,Yes,No,No,Yes,No,0,0
3593,5092-STPKP,Female,45,No,No,24,Yes,Yes,No,Yes,Month-to-Month,No,Credit Card,56.35,2105.52,No,Yes,No,No,Yes,No,No,0,0
3594,5093-FEGLU,Female,21,Yes,No,47,Yes,No,No,No,Two Year,No,Bank Withdrawal,19.65,3078.85,No,No,No,No,No,No,No,0,0
3595,5095-AESKG,Female,33,Yes,No,3,Yes,Yes,Yes,No,Month-to-Month,Yes,Credit Card,91.5,347.78,Yes,No,Yes,No,No,No,Yes,1,1
3596,5095-ETBRJ,Female,28,Yes,No,55,Yes,Yes,No,Yes,Two Year,No,Credit Card,56.8,3241.85,No,Yes,Yes,No,Yes,No,No,0,0
3597,5099-BAILX,Male,77,Yes,No,43,Yes,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,110.75,5312.26,Yes,No,Yes,Yes,Yes,Yes,Yes,1,1
3598,5103-MHMHY,Female,49,No,Yes,1,Yes,Yes,No,Yes,Month-to-Month,No,Mailed Check,45.95,92.12,No,No,No,No,No,No,No,1,1
3599,5108-ADXWO,Male,30,No,No,11,Yes,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,73.5,1219.43,No,Yes,No,No,No,No,No,1,1
3600,5110-CHOPY,Female,61,No,No,60,No,Yes,Yes,Yes,Two Year,No,Bank Withdrawal,53.6,3237.05,No,Yes,No,Yes,No,Yes,Yes,0,0
3601,5115-GZDEL,Male,20,No,Yes,72,No,Yes,Yes,Yes,Two Year,No,Credit Card,67.2,4671.7,No,Yes,Yes,Yes,Yes,Yes,Yes,0,0
3602,5115-SQAAU,Female,55,Yes,Yes,69,Yes,No,No,No,Two Year,Yes,Bank Withdrawal,25.6,3092.93,Yes,No,No,No,No,No,No,0,0
3603,5117-IFGPS,Male,73,Yes,No,29,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,84.3,3423.5,Yes,No,No,No,No,No,Yes,0,0
3604,5117-ZSMHQ,Female,22,Yes,Yes,71,Yes,Yes,Yes,No,Two Year,No,Bank Withdrawal,89.9,9160.17,Yes,Yes,Yes,Yes,Yes,Yes,Yes,0,0
3605,5118-MUEYH,Female,22,Yes,No,48,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Credit Card,105.1,6967.55,Yes,No,Yes,No,Yes,Yes,Yes,0,0
3606,5119-KEPFY,Male,50,Yes,No,36,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,95.0,3655.89,Yes,No,No,No,No,Yes,Yes,0,0
3607,5119-NZPTV,Male,70,Yes,No,2,Yes,Yes,No,Yes,Month-to-Month,No,Bank Withdrawal,70.1,211.63,No,No,No,No,No,No,No,0,0
3608,5120-ZBLAI,Female,40,Yes,No,50,Yes,Yes,Yes,Yes,One Year,No,Bank Withdrawal,75.7,4349.7,Yes,No,No,Yes,No,Yes,Yes,0,0
3609,5122-CYFXA,Female,53,No,No,3,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,75.3,361.07,No,No,Yes,No,Yes,Yes,Yes,0,0
3610,5124-EOGYE,Male,59,No,No,31,Yes,No,No,No,Two Year,No,Credit Card,20.45,1710.22,No,No,No,No,No,No,No,0,0
3611,5125-CNDSP,Male,48,No,No,63,No,Yes,No,Yes,One Year,Yes,Bank Withdrawal,40.6,2588.95,No,Yes,Yes,No,Yes,No,No,0,0
3612,5126-RCXYW,Male,41,Yes,Yes,54,No,Yes,Yes,No,Two Year,No,Credit Card,46.0,2514.05,No,No,No,Yes,Yes,No,Yes,0,0
3613,5127-BZENZ,Female,62,Yes,No,56,Yes,Yes,No,Yes,One Year,No,Bank Withdrawal,65.2,5736.47,Yes,Yes,No,No,No,Yes,No,0,0
3614,5129-HHMZC,Female,64,Yes,No,43,Yes,Yes,Yes,Yes,Two Year,No,Credit Card,86.45,4480.94,Yes,Yes,Yes,No,Yes,Yes,Yes,0,0
3615,5129-JLPIS,Male,27,No,No,25,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,105.5,2946.05,No,Yes,No,Yes,Yes,Yes,Yes,0,0
3616,5130-IEKQT,Male,73,No,No,25,Yes,Yes,No,Yes,Month-to-Month,No,Credit Card,105.95,3813.75,Yes,No,Yes,Yes,No,Yes,Yes,1,4
3617,5130-YPIRV,Female,22,Yes,No,62,Yes,Yes,No,Yes,Two Year,Yes,Credit Card,72.0,4681.62,No,Yes,Yes,Yes,No,Yes,No,0,0
3618,5131-PONJI,Male,62,Yes,Yes,49,Yes,Yes,No,Yes,Month-to-Month,Yes,Credit Card,90.4,5069.91,No,No,Yes,Yes,No,Yes,No,0,0
3619,5133-POWUA,Male,34,No,No,1,Yes,Yes,No,Yes,Month-to-Month,Yes,Credit Card,45.8,59.42,No,No,No,No,No,No,No,0,0
3620,5133-VRSAB,Male,47,No,No,8,No,Yes,No,No,Month-to-Month,No,Credit Card,29.35,226.45,No,Yes,No,No,No,No,No,0,0
3621,5134-IKDAY,Female,34,Yes,No,1,Yes,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,69.8,80.88,No,No,No,No,No,No,No,1,2
3622,5135-GRQJV,Male,75,Yes,No,72,Yes,Yes,Yes,Yes,Two Year,Yes,Mailed Check,114.5,8735.15,Yes,Yes,Yes,Yes,Yes,Yes,Yes,0,0
3623,5135-RDDQL,Female,37,Yes,Yes,63,Yes,Yes,No,Yes,Two Year,Yes,Bank Withdrawal,50.65,4779.37,No,Yes,No,No,No,No,No,0,0
3624,5136-GFPMB,Male,44,No,No,54,Yes,Yes,Yes,Yes,Month-to-Month,No,Credit Card,89.4,6776.78,Yes,No,No,Yes,No,No,Yes,0,0
3625,5136-KCKGI,Female,22,Yes,No,33,Yes,Yes,Yes,Yes,One Year,Yes,Mailed Check,103.7,4840.13,Yes,Yes,No,Yes,No,Yes,Yes,1,1
3626,5136-RGMZO,Male,39,No,No,31,Yes,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,71.05,2366.55,Yes,No,Yes,No,Yes,Yes,No,0,0
3627,5138-WVKYJ,Male,51,No,No,10,Yes,Yes,Yes,Yes,Month-to-Month,No,Bank Withdrawal,98.55,1284.25,Yes,Yes,No,No,No,Yes,Yes,1,1
3628,5140-FOMCQ,Female,52,Yes,No,59,Yes,Yes,Yes,Yes,One Year,Yes,Credit Card,109.15,8945.48,Yes,Yes,Yes,Yes,No,Yes,Yes,0,0
3629,5141-ZUVBH,Female,46,No,Yes,9,Yes,Yes,Yes,Yes,Month-to-Month,No,Bank Withdrawal,93.0,1249.15,No,Yes,No,Yes,Yes,No,Yes,0,0
3630,5143-EGQFK,Female,76,No,No,10,No,Yes,No,No,Month-to-Month,Yes,Bank Withdrawal,29.65,401.4,No,No,No,No,Yes,No,No,1,5
3631,5143-WMWOG,Male,62,No,No,1,Yes,No,No,No,Month-to-Month,No,Bank Withdrawal,19.95,37.56,No,No,No,No,No,No,No,1,3
3632,5144-PQCDZ,Male,55,No,No,4,Yes,No,No,No,Month-to-Month,Yes,Credit Card,19.95,198.69,No,No,No,No,No,No,No,0,0
3633,5144-TVGLP,Male,68,No,No,38,Yes,Yes,No,Yes,Two Year,No,Bank Withdrawal,94.75,5391.66,Yes,No,No,No,No,Yes,Yes,0,0
3634,5146-CBVOE,Female,44,No,No,16,Yes,Yes,No,Yes,Month-to-Month,No,Bank Withdrawal,75.1,1821.17,No,No,Yes,No,No,No,No,0,0
3635,5146-YYFRZ,Male,32,No,No,67,Yes,No,No,No,Two Year,No,Bank Withdrawal,19.95,2338.19,No,No,No,No,No,No,No,0,0
3636,5148-HKFIR,Female,49,No,No,20,Yes,No,No,No,Two Year,No,Credit Card,19.7,724.35,No,No,No,No,No,No,No,0,0
3637,5148-ORICT,Female,23,Yes,No,64,Yes,Yes,Yes,Yes,Two Year,Yes,Mailed Check,74.35,5913.47,No,Yes,Yes,Yes,Yes,No,Yes,0,0
3638,5149-CUZUJ,Male,35,Yes,No,28,Yes,Yes,No,Yes,One Year,No,Bank Withdrawal,92.9,3533.87,No,No,Yes,Yes,Yes,Yes,No,0,0
3639,5149-QYTTU,Female,35,Yes,Yes,71,Yes,Yes,No,No,One Year,Yes,Credit Card,95.15,9222.48,Yes,Yes,Yes,Yes,Yes,No,No,0,0
3640,5149-TGWDZ,Female,48,No,No,21,Yes,Yes,Yes,Yes,One Year,Yes,Credit Card,104.55,3001.91,No,No,Yes,Yes,Yes,Yes,Yes,0,0
3641,5150-ITWWB,Male,65,No,No,3,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,94.85,449.09,Yes,No,No,No,No,Yes,Yes,0,0
3642,5150-LJNSR,Male,27,Yes,Yes,31,Yes,Yes,No,Yes,One Year,No,Bank Withdrawal,98.05,4213.29,Yes,Yes,No,Yes,No,Yes,No,0,0
3643,5151-HQRDG,Male,57,Yes,No,37,Yes,Yes,No,Yes,Month-to-Month,Yes,Mailed Check,55.05,3044.92,Yes,Yes,No,No,No,No,No,0,0
3644,5153-LXKDT,Male,51,Yes,Yes,68,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,110.2,8723.46,Yes,Yes,Yes,Yes,No,Yes,Yes,0,0
3645,5153-RTHKF,Female,26,No,No,34,Yes,Yes,No,No,Month-to-Month,No,Bank Withdrawal,85.35,3696.96,Yes,No,No,No,No,Yes,No,0,0
3646,5154-VEKBL,Female,30,No,No,9,No,Yes,Yes,Yes,Month-to-Month,No,Mailed Check,58.5,539.85,No,Yes,No,Yes,Yes,Yes,Yes,1,1
3647,5155-AZQPB,Female,33,Yes,Yes,28,Yes,Yes,No,Yes,Month-to-Month,No,Credit Card,49.9,2569.73,Yes,No,No,No,No,No,No,0,0
3648,5156-UMKOW,Female,44,No,Yes,3,No,Yes,No,Yes,Month-to-Month,No,Mailed Check,29.65,90.05,No,No,Yes,No,No,No,No,0,0
3649,5158-RIVOP,Female,32,Yes,Yes,11,Yes,No,No,No,Two Year,No,Credit Card,20.9,230.02,No,No,No,No,No,No,No,0,0
3650,5159-YFPKQ,Female,37,No,No,2,Yes,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,75.8,209.37,No,No,No,Yes,No,No,No,1,1
3651,5160-UXJED,Male,27,No,No,17,Yes,Yes,No,Yes,One Year,No,Credit Card,44.6,902.74,No,No,No,No,No,No,No,0,0
3652,5161-UBZXI,Male,38,Yes,Yes,69,Yes,Yes,Yes,Yes,Two Year,Yes,Credit Card,106.35,10221.85,No,Yes,Yes,No,Yes,Yes,Yes,0,0
3653,5161-XEUVX,Male,23,Yes,No,37,Yes,Yes,No,Yes,Two Year,No,Credit Card,94.3,3946.76,Yes,No,No,Yes,Yes,Yes,No,0,0
3654,5167-GBFRE,Male,73,No,No,4,No,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,25.2,102.5,No,No,No,No,No,No,No,1,2
3655,5167-ZFFMM,Male,64,No,No,1,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Credit Card,90.85,99.41,Yes,No,Yes,No,No,No,Yes,1,1
3656,5168-MQQCA,Female,50,Yes,No,72,Yes,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,108.5,10771.48,Yes,No,Yes,Yes,Yes,Yes,Yes,0,0
3657,5168-MSWXT,Male,26,Yes,Yes,8,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,94.75,936.67,No,No,No,Yes,No,Yes,Yes,0,0
3658,5170-PTRKA,Female,19,Yes,No,49,No,Yes,No,Yes,One Year,Yes,Credit Card,35.8,1782.0,No,Yes,No,No,Yes,No,No,0,0
3659,5171-EPLKN,Male,27,No,No,27,Yes,No,No,No,Two Year,No,Credit Card,19.85,1756.55,No,No,No,No,No,No,No,0,0
3660,5172-MIGPM,Male,22,No,No,4,Yes,Yes,Yes,Yes,Month-to-Month,No,Credit Card,65.55,290.44,Yes,No,No,No,Yes,No,Yes,0,0
3661,5172-RKOCB,Male,28,Yes,No,72,Yes,Yes,Yes,Yes,Two Year,Yes,Credit Card,108.95,9405.72,Yes,Yes,Yes,No,Yes,Yes,Yes,0,0
3662,5173-WXOQV,Male,38,Yes,No,2,Yes,Yes,Yes,No,Month-to-Month,Yes,Credit Card,64.2,182.47,No,No,Yes,No,Yes,No,Yes,0,0
3663,5173-ZXXXL,Male,47,No,No,2,Yes,No,No,No,One Year,No,Credit Card,19.95,110.6,No,No,No,No,No,No,No,0,0
3664,5174-ITUMV,Male,37,Yes,Yes,67,Yes,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,105.4,9601.11,Yes,No,Yes,Yes,No,Yes,Yes,0,0
3665,5174-RNGBH,Female,27,No,No,9,Yes,Yes,No,No,Month-to-Month,No,Mailed Check,66.25,853.84,No,No,Yes,No,Yes,Yes,No,1,2
3666,5175-AOBHI,Female,48,No,No,4,Yes,Yes,No,Yes,Month-to-Month,Yes,Mailed Check,46.0,253.88,No,No,No,No,No,No,No,1,2
